Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,Country
78076,1.129425529,0.376021349,-0.160908583,1.210542068,0.269131469,-0.653082026,0.608128291,-0.276565244,-0.490764612,0.006376272,0.002340924,0.765650899,0.90106429,0.418625552,0.801114957,-0.5034904,-0.099583712,-0.928654039,-0.688423871,-0.023424101,0.071830493,0.220107025,-0.170030885,0.121413351,0.784869083,-0.259545509,0.003179745,0.018737307,53.85,0,India
38255,1.513682122,-1.202658504,0.481476272,-1.616404626,-1.45496114,-0.032725489,-1.4259624,0.101922481,-1.680857522,1.620272682,0.312054194,-0.90398929,-0.130445876,-0.19617742,0.284665156,0.323713527,-0.132818391,1.166769671,0.164508078,-0.332310316,-0.072218783,0.13836889,-0.105836025,-0.526317787,0.394259181,-0.06666896,0.042026694,0.006963242,12,0,France
87246,-1.121525598,-0.789760883,0.95996169,1.585838668,-0.281309658,0.175842339,1.259836012,0.025165993,0.137126089,-0.712603406,-1.422875847,0.185217253,-0.315808599,-0.170702468,-0.910805033,-0.888787766,0.328022363,-0.496069675,1.072759608,0.813192102,-0.155350113,-0.949556469,1.069016046,-0.130836861,-0.669405362,-1.015533293,0.12719047,0.250052618,347.4,0,India
134756,-5.67048429,4.922417068,-4.418916887,-1.059996222,0.47720732,0.817864037,-4.807680181,-15.74058779,0.504733455,1.180102476,-0.757929424,1.956819187,-0.180338488,1.511350126,-1.285246605,-0.476964691,0.482441871,-0.780067513,-1.267326195,1.905650596,-0.416157399,1.716311368,1.096475059,1.144208002,-1.261876121,0.423422471,-0.266623907,-0.601487245,2,0,Germany
165583,2.042535947,-0.274819524,-0.85987463,-0.147718721,0.207094973,0.538373827,-0.568332121,0.158910285,0.998795504,-0.087061898,0.140698099,1.244041324,1.055397934,0.022531485,0.394806108,0.719718801,-1.371857624,0.791099221,0.5551877,-0.116030184,-0.133953554,-0.274277722,0.23382454,-0.387841232,-0.206011476,-0.913765087,0.054738197,-0.039166483,1,0,USA
75841,-1.147008723,0.214111031,1.885160341,-1.219343054,0.38629282,-1.132633705,1.052066615,-0.650792457,0.309015896,-0.08613755,-0.100350881,0.315134373,1.005510414,-0.769922616,0.522578523,0.409690564,-0.979573071,-0.538860788,-0.617421299,-0.015793651,-0.229405461,-0.000468127,0.247736547,0.442908062,-0.271501401,0.659131613,-0.199299146,-0.342629058,25.49,0,Canada
37466,-1.905484421,-1.512079674,2.423392211,1.350580663,2.130967188,-0.73493782,-0.855522577,-0.502568125,0.750897854,0.935594582,-0.344507079,-0.287115582,0.223402342,-0.767729837,2.071853061,-0.071919271,-0.652653155,0.069982465,0.038282504,-0.560224357,-0.135694998,0.73847491,-0.804037373,-0.182771608,-0.832209579,-0.392684038,-0.060405433,-0.61414919,45,0,France
63403,1.436653833,-1.191148633,0.919744206,-1.212366629,-2.102567729,-1.012707274,-1.277595404,-0.119439482,-1.48968377,1.442913505,-0.369085515,-1.256437775,-0.329470514,-0.302078677,0.912633689,-0.202499287,0.542763568,0.309579127,-0.565609889,-0.345503863,-0.036933982,0.220808837,0.032603136,0.681018997,0.260189187,-0.122591349,0.043020795,0.032139045,32,0,USA
10128,1.254536612,-0.441954645,1.113999864,-0.972390102,-1.486258892,-1.075565955,-0.79904651,-0.121936083,3.304191702,-1.509757699,0.724456791,-2.022042955,0.97657545,1.351580875,0.642462986,-0.515991432,0.810727273,0.441829469,0.3541178,-0.181204948,-0.024218033,0.417667906,-0.043070334,0.720070284,0.397694168,0.057465314,0.015206238,0.018644137,2,0,UK
164382,-1.659465442,1.591363363,-0.759913478,-0.215482177,2.423035006,-0.390289831,-4.115291048,-7.74682813,0.688415274,0.985904245,0.297387585,1.068228773,-1.170100505,0.887529393,-0.7757028,-0.239504378,-0.051709856,-0.102847003,0.760042644,-0.552577659,3.258094936,-1.548215835,-2.390734686,-0.396563439,-3.23449271,-0.148473695,0.208708443,0.099632734,1.98,0,Australia
151012,-0.551655788,0.673481033,1.031357405,1.053694878,0.708539249,0.574159121,0.459652378,0.057377198,0.232935163,-0.266013827,-1.515731534,0.638835862,0.746315707,-0.55202483,-0.967628064,-0.884922845,0.122999822,-0.65137975,1.298228755,-0.056385855,-0.406447072,-0.915063065,0.256689085,0.366049104,-0.727758748,-1.043711467,-0.007325516,0.278631355,17.47,0,Canada
160026,-3.148150834,3.519752742,-2.103154411,-0.438916703,-0.710757222,0.690253097,-3.288004413,-8.513014185,-0.493165621,-1.087313655,-0.974708016,1.606618769,0.367710971,1.774797897,0.077326425,0.033671192,0.507013033,0.188847458,-0.541960776,0.380646102,1.751554654,0.865802402,1.026983244,1.094576082,-0.745215516,-0.275017997,0.495293248,0.352976373,18.91,0,Canada
153413,2.208856247,-0.648979005,-1.508997618,-0.602451281,-0.264761081,-0.700137932,-0.339070787,-0.275803725,-0.555314845,0.974510751,-1.25218058,-0.415048003,0.20693581,0.257393045,0.602702885,-1.30243964,-0.354757931,1.263749241,-0.887845181,-0.568789382,-0.161959571,0.062789077,0.123727723,0.499389668,-0.019173333,0.778283829,-0.06904071,-0.059600943,12.95,0,UK
67423,-0.549379714,-0.251764759,2.327041055,-0.86418847,-0.629693695,1.837148497,-0.931654252,0.246958585,0.679316041,1.39230996,-0.278606294,-0.640722101,-0.696615234,-1.699251273,-1.251483669,0.127052728,0.67572696,-0.638628387,2.442289379,0.547247671,0.09800765,1.067202691,-0.393869814,-1.085110001,-0.279071714,0.051902133,-0.008463582,-0.194720566,1,0,France
1929,1.107855383,0.628333334,-0.363276084,1.129979888,0.577495037,0.039454331,0.100199418,0.140357332,-0.464608481,-0.622079104,2.394274636,1.11918033,0.51467735,-1.221483334,0.818629491,0.1692171,1.166558974,0.096138198,-1.064677142,-0.106237308,0.048094897,0.279350688,-0.084118383,-0.401165614,0.537159555,-0.287881111,0.06918888,0.042035255,1,0,Canada
62411,-0.205057616,-2.672675038,0.313564499,0.776360613,-1.70982836,0.34330797,0.213613561,0.00845412,1.117857439,-0.827439769,-0.56667904,0.69051639,0.086145024,-0.367201442,0.038530314,-0.317559376,0.441959656,-0.941227829,-0.117828431,1.339133624,0.224277571,-0.674286248,-0.517438592,0.191956904,-0.196696059,0.896332567,-0.151586136,0.1347745,719.61,0,India
163419,1.000341187,-1.475850398,-2.925923595,1.528122585,0.717603763,-0.305240543,1.60396291,-0.599700233,-0.205346579,0.004326158,-1.422160811,0.6452778,1.284526508,0.492352076,-0.391858045,-0.451492227,-0.570378485,-0.27025232,-0.123701646,1.023516087,0.456536713,0.228933031,-0.669397349,0.116659343,0.559533538,-0.442462562,-0.138109854,0.036254808,588.6,0,USA
28394,1.229855921,-0.971885776,1.118837604,-0.36515072,-1.464022668,0.147752821,-1.152827658,0.184998892,0.137053948,0.323048957,-0.597465458,-0.188243165,-0.034075734,-0.865297754,-0.415637779,0.454294583,0.974967595,-1.976061753,0.545192758,0.084070276,0.05033955,0.273377133,0.006341518,0.116159388,0.295316273,-0.218470384,0.06334641,0.027929543,45.13,0,India
51840,-0.544352828,0.83451828,1.619461894,-0.128369467,0.008214862,-0.261840703,0.446677982,0.26547625,-0.518593306,-0.157512139,1.530826155,0.257711622,-1.114671885,0.581684318,0.496656464,0.089971642,-0.233432029,-0.246599997,-0.125556146,0.021442131,-0.142012068,-0.415141403,0.046777724,0.176810541,-0.355422539,0.074110962,0.269254837,0.108260629,5.99,0,Canada
110828,-0.130560459,0.449951278,1.018223083,-0.957513406,0.362474159,-0.417635023,0.207904255,0.087016669,1.883205802,-1.194721896,1.137818493,-2.15082856,0.732976594,1.753984362,-1.169358042,0.703714385,-0.608599059,1.092787513,-0.691990572,-0.341970331,-0.070802452,0.006362898,0.178615181,-0.486053769,-1.382857992,-1.255665175,0.273457551,0.263125612,2.12,0,Germany
105366,-0.528207753,0.734933966,2.241937917,-0.320442034,0.367432049,0.292716325,0.432722897,-0.075484864,1.291120811,-0.980818395,1.637031008,-2.074881891,1.560349918,1.445728191,-0.014177229,-0.015670197,-0.037577526,1.070776795,0.907817425,0.092435957,-0.273900725,-0.379065294,-0.337582778,-0.572910795,0.273607329,-0.717506708,-0.084582287,-0.160057728,11.27,0,Canada
133288,1.854760958,0.211893791,0.204272582,3.69612714,-0.163231801,0.726669246,-0.658091764,0.290174229,-0.458580209,1.551009304,-0.023852797,0.266654425,-0.184291287,-0.046923631,-1.236636633,1.49398657,-1.268186607,0.662793355,-1.329057062,-0.28804673,0.197388358,0.654875795,0.143751607,-0.366186072,-0.230332011,0.030241406,0.011867802,-0.045777569,0,0,India
36538,0.564134989,-1.952096126,0.079096876,-0.569512384,-1.319002377,0.132068108,-0.411615355,0.114595386,-0.786307481,0.582987151,1.221292775,-0.526450699,-0.98256155,0.31465757,0.668738817,1.426454683,0.160142818,-1.040291294,0.459001162,0.797226963,0.275993374,-0.281035723,-0.259187465,-0.324172824,-0.004288543,-0.417400378,-0.05352904,0.074336745,408,0,Germany
160608,2.042010657,-0.75218208,-2.78229147,-0.470174864,0.411271368,-1.200409263,0.700356515,-0.624610837,-1.15695953,0.977814419,-1.306401833,-0.377802091,0.066903484,0.694701803,-0.302043002,-2.156355376,0.064469955,0.763233238,-0.579798455,-0.346353272,-0.053606861,0.166131212,-0.204509258,0.551570476,0.515463293,0.989077579,-0.151442978,-0.065970658,136.26,0,Australia
137985,2.04862858,-0.367489471,-2.544064913,-0.728471831,2.387380127,3.318407082,-0.477691582,0.791275785,0.403245539,0.092724614,0.004406253,0.390211247,-0.212360905,0.495790403,0.472770171,-0.171451218,-0.368228486,-0.976348351,0.022521355,-0.152758211,-0.292702526,-0.835377172,0.380779678,0.698235422,-0.265198677,0.21915873,-0.052337112,-0.066750228,1.98,0,Canada
30220,-1.974906042,-0.920787399,1.587168817,-2.268241476,-1.056485185,-0.524925602,0.078103013,0.657099687,1.291890449,-2.422679038,-0.833678232,-0.108478387,-1.427851549,0.286256683,0.978934939,-0.210090877,0.112602455,0.116607187,-0.54432867,0.310640663,0.398772767,0.522476625,0.146106329,0.083670743,0.515778954,0.003140206,-0.124478354,-0.101726288,210.8,0,India
148186,-0.78729613,0.852621564,-0.283150836,-0.466885449,-0.121890994,-0.09022045,1.591065551,-0.217777095,0.226610592,-1.088563435,0.545025142,-0.436747441,-1.767762978,-1.15469043,-0.698732367,0.172868124,0.85159373,1.005290241,0.977045772,-0.383211487,-0.192514345,-0.294920707,-0.102474389,-0.471472045,-0.273519514,-0.065417131,-0.106071721,0.103622889,185.09,0,Australia
68916,1.176786351,0.368882529,-0.046139594,0.994509936,0.132867331,-0.528649721,0.33774726,-0.051473787,-0.472317665,0.186335331,1.64573531,0.76283022,-0.697199729,0.911071603,0.279262055,-0.346463646,-0.17940651,-0.322434621,-0.394681197,-0.218529964,0.089098263,0.285774031,-0.09613848,0.229966866,0.703984619,-0.294910984,0.001442379,-0.001810827,1.29,0,India
130072,0.201990185,0.75506405,0.061697113,-0.743411917,0.901837043,-0.116269972,0.782970575,-0.014997308,-0.232242085,-0.407168725,-0.011806263,0.554544306,0.324866976,0.472546365,0.026125435,0.457997215,-1.223403158,0.468869717,1.018807996,-0.085715912,-0.267971663,-0.788686098,0.231404002,-1.178640011,-1.512037457,-0.9611641,0.282709534,0.262649715,8.25,0,France
45569,0.891544035,-1.859145873,0.245597362,-1.023958255,-1.847818283,-0.822623909,-0.515882292,-0.229712454,-1.965860566,1.265389161,0.227774027,-0.688409414,0.20024905,-0.079162546,0.788160148,-0.833746847,1.030165834,-0.764058589,-0.797387119,0.187262212,-0.118222001,-0.600147845,-0.042091738,0.583325831,0.049807069,-0.372467669,-0.013298305,0.07282861,299,0,Germany
21550,1.209420785,-0.302021428,0.93204484,-0.709495772,-0.893867353,-0.252340184,-0.734630783,0.029510408,2.809230133,-1.297499322,1.980635859,-0.97894113,1.960768344,1.3881793,-0.182898601,-0.196403985,0.195639981,1.018205134,0.759858499,-0.10039612,-0.121686803,0.106105746,-0.091109099,-0.022643284,0.499866613,-0.724746616,0.063149047,0.018098061,11.85,0,Germany
77973,1.203099067,-0.499080322,0.901726085,-0.828245021,-1.273852272,-0.531636617,-0.76902863,0.192257257,1.770406593,-0.870522424,1.023253813,0.696561754,-1.502525311,0.321763046,0.722982247,-0.180778279,-0.317787157,0.8528455,0.855732557,-0.202829692,0.023362986,0.213528318,-0.031883001,0.31564311,0.423809687,-0.699270474,0.080823607,0.022134763,1,0,India
50276,-0.938026886,0.711036103,1.961502829,1.4274715,-0.359872674,1.720086426,0.012095509,0.573147979,0.726448121,0.167960868,0.75503271,1.296336242,-0.506483236,-0.71712009,-1.811641404,-1.785673828,1.104752727,-1.032650312,1.181567986,0.016587507,-0.302170535,-0.059832892,0.107136957,-0.29187714,-0.668488593,-0.518533809,-0.169874671,-0.299714611,47.99,0,USA
70004,-1.345213116,0.711229825,1.488571586,-1.474167469,0.309486944,-0.104109758,0.481954627,-1.226866421,0.462627544,0.515011018,1.814111163,1.04798186,0.608789449,-0.595431166,0.095413288,0.322115301,-0.901508492,-0.504102942,-0.798317048,-0.199364219,0.674133064,-0.16430301,0.177278455,0.064803377,-0.375160875,0.626041316,-0.784207299,-0.274543102,7.68,0,Germany
152053,1.331805068,-2.201186253,-3.097482276,-0.604275908,-0.36772901,-1.330648386,0.884881863,-0.549514542,-0.991071718,0.95488519,0.301892534,-1.333736749,-2.427490653,1.200665332,-0.898315169,0.519754301,0.339100478,-0.777026621,1.018897976,0.787264332,0.776983334,1.075751636,-0.68278927,-0.272049783,0.517817464,0.256320908,-0.207344148,-0.026492304,500,0,Germany
139364,-0.780575476,0.572595333,-0.052791896,-2.500323783,0.215631123,-0.968781915,0.46505018,0.289510921,-1.873139363,-0.020826223,0.541767138,-0.121893276,0.068956797,0.492232332,-1.16147646,1.371938119,-0.224579179,-1.136627191,0.331732326,0.076865234,0.164842139,0.224206617,-0.174151257,-0.404694439,0.09812685,-0.395699497,0.183594736,0.0929504,20,0,Australia
55579,1.486005594,-0.304235534,-0.643437506,-1.053235344,0.071408767,-0.39247493,-0.089768376,-0.243115034,-1.473201017,0.829206555,0.585139504,0.182328197,1.169080655,0.056723993,-0.294783726,1.21957518,-0.3200496,-0.839494185,1.357771915,0.175853545,0.176895821,0.458038191,-0.333627668,-0.769612297,0.949444385,-0.033100709,-0.028324089,-0.017885213,15,0,UK
126847,1.482454577,-0.691428023,-2.646038401,1.000364884,1.563126227,1.196819471,0.742249995,0.107483722,-0.009622357,0.094741704,-0.857032524,-0.206103247,-0.742019783,1.07931125,1.461633019,-1.307877478,0.439491762,-1.883195339,-1.6164588,0.060203216,0.312366855,0.579261836,-0.221553778,-2.360256217,0.181265641,-0.316899721,-0.013391656,-0.047594624,250,0,France
59852,-1.799860173,0.984037656,2.14060453,3.432019603,-1.299208151,1.391437463,-0.933518984,1.399935743,-0.201363314,-0.034911234,-1.725009688,-0.002067491,-1.036845888,-0.144668483,-1.123210624,-0.945121707,1.591935053,-0.633492388,1.265631674,-0.05556321,-0.180182708,-0.317035803,-0.132856818,0.09506658,0.083421354,0.265569161,0.097067417,-0.082868352,75.69,0,France
33222,1.109112142,-0.020736721,1.273561018,1.28531557,-0.72074104,0.290267938,-0.580689116,0.182330119,0.761822255,-0.270624888,-0.426855463,1.009867986,0.845638958,-0.496749073,0.339078365,-0.253493948,-0.01717544,-0.613432663,-0.575653776,-0.111191063,-0.024845509,0.208870283,0.014791925,0.107377058,0.370061382,-0.382402373,0.094276817,0.0368241,9.99,0,Canada
147846,-0.159974376,1.129953066,-0.075332889,-0.503754696,1.434116499,-0.226005045,1.074318168,-0.127189321,-0.559300204,-1.087460712,-1.053567549,-0.027337393,0.870339846,-1.078281075,0.077523213,0.150906512,0.39522456,-0.086084014,0.596875709,0.0649464,-0.29627013,-0.771555098,-0.125562416,-0.039034649,-0.351205217,0.249615197,0.105719001,0.176363875,1.29,0,Canada
134579,0.74953129,0.354954576,1.034487212,1.393722567,-0.62993768,0.274058349,-0.897197579,-0.783607015,0.483660013,0.049869548,-0.382555657,0.695225237,0.894210828,-0.059819682,1.747754239,-1.040097492,0.571568489,0.372916138,2.094814479,0.09686982,1.005311452,0.717977235,-0.29280396,1.236353407,0.187798098,0.207023059,0.339720843,0.316784285,9.99,0,France
1504,-1.026082412,1.344535458,1.36481736,-0.707748303,-0.064381771,-0.720407124,0.55818062,-0.882455566,0.108783548,-0.314538464,-0.539605481,0.707116309,0.820633694,-0.347843299,-0.407726157,-0.068914663,-0.292763798,-0.707720802,-0.275504525,0.038237081,0.550389665,-0.580493418,0.022288362,0.425626838,-0.114142625,0.300114415,0.451211978,0.251131346,5,0,India
87687,-2.264473001,-0.859816696,0.977414887,-1.017578552,-1.273426279,1.010008194,2.29329716,-0.316310088,0.549120205,-1.438268065,-1.124331974,-0.190983696,0.138692692,-0.562000689,0.207901205,0.542593161,-0.824642983,0.209459319,-0.588214972,-0.767591864,-0.091616741,0.665465947,0.340177516,0.680639998,0.943963145,0.178512187,0.291703826,-0.199616574,500,0,Germany
125581,-0.798553923,0.885478212,0.654642945,0.75116367,1.309400054,-0.05791265,1.745542919,-0.431901848,-1.121595139,0.033926105,0.493937283,0.407691889,-0.016170094,0.371498772,-0.764250046,-0.984723098,-0.238792908,0.199790494,1.36528089,0.118645596,0.049032524,0.397404571,-0.644893603,-0.429202906,1.122744187,-0.218068524,-0.2313187,-0.168588454,85.09,0,Canada
79074,-0.278028501,1.178120688,0.96520351,-0.142204238,0.507428628,-0.490065702,0.754671358,-0.070851082,-0.468895358,-0.535464625,-0.812665174,0.106442766,1.131825486,-0.652237053,0.858880263,0.58563893,-0.345357704,0.027238155,0.218836393,0.193557774,-0.30947585,-0.771136051,-0.131788566,-0.49566403,-0.020169497,0.121606853,0.250675927,0.091402065,2.58,0,France
73176,1.427024896,-1.113661023,0.679038088,-1.302829296,-1.762827118,-0.910964569,-1.028334711,-0.184816287,-1.736583999,1.397643371,-0.43389209,-0.866718777,0.486740549,-0.361602134,0.76415809,-0.181923614,0.430260988,-0.070978667,-0.252156794,-0.248328872,-0.345764158,-0.734073474,0.145662108,0.327804642,0.115077645,-0.413807024,0.035451376,0.036435826,52,0,USA
105540,1.894699884,-1.352278892,-0.536579731,-0.624182228,-1.081665679,-0.211488505,-1.076355869,-0.118054542,1.421414217,0.324275312,0.131382934,-3.19532635,1.797726484,1.017583423,-0.025531286,1.368289648,0.72909534,-0.654997895,0.000864264,0.238857735,0.326034236,0.876351353,0.056100153,0.625843504,-0.269877343,-0.145191667,-0.040698027,-0.020813932,154.58,0,France
73721,1.182648124,-0.401622368,-0.27860652,-0.732553416,-0.512721629,-0.968965334,0.100834939,-0.088083843,1.515121359,-0.997123239,-0.558909756,-0.377091854,-2.424966322,0.801106131,1.186368741,-1.302487086,0.557032359,-0.459591149,0.470041733,-0.229378383,0.009893409,0.114106295,-0.178339118,0.048464391,0.79437212,-0.516968971,0.029464063,0.01097808,47.45,0,France
78704,1.215333342,0.801141202,-0.189307394,1.419017061,0.008088406,-1.408858404,0.381728498,-0.318842461,-0.253098809,-0.709170576,0.573465435,0.483060027,0.806795479,-1.500439648,0.964259922,0.457964739,0.960149574,0.372877482,-0.75455339,-0.049420004,-0.03568416,0.013635313,-0.094376949,0.603550434,0.678874478,-0.350695352,0.041711599,0.062789547,1,0,India
34641,-0.073060837,-0.283091727,1.696229342,-1.514485099,-0.71285406,-0.708199081,-0.114438448,-0.129024901,1.696791626,-1.177973976,1.421557804,1.235841393,-0.377294713,-0.091510303,1.075424077,-1.889160656,0.539268821,1.020087538,3.175764679,0.264211248,0.289712009,1.347927641,-0.185410524,0.610908286,-0.47471266,-0.535371339,0.126898362,-0.032649675,10.09,0,UK
155567,1.685857495,-0.364164882,-1.695124514,1.223858361,0.452357416,0.278158745,-0.02880624,0.197718248,0.56876462,-0.189651416,0.2720213,-0.29344654,-1.738368992,-0.481223609,-0.01222295,1.031197783,0.016296464,0.856804601,0.105036594,0.024194562,-0.4407004,-1.674415328,0.281734101,-0.372008172,-0.45696034,-1.180533559,0.000634609,0.008665734,158,0,India
36248,1.088287548,0.228497786,1.665997708,2.980860725,-0.871549451,0.225191911,-0.509188028,0.106686939,0.239144072,0.344803029,-0.842580769,1.131827664,1.125849609,-0.964034681,-1.654711405,-0.12711615,0.048471217,-0.577508703,-0.698870929,-0.11260924,0.058294186,0.589937367,-0.105740272,0.790691063,0.61710556,0.188754602,0.057532589,0.033223814,1.52,0,India
81775,-0.681839955,1.113957941,1.411368059,-0.13015464,-0.00889457,-0.453728735,0.57634166,0.12550291,-0.091378009,-0.027226053,-0.292177964,-0.372319282,-0.766621279,0.254199002,1.201051482,-0.075892766,-0.081509331,-0.720085796,-0.367226944,0.13988012,-0.241122411,-0.565373667,0.035448207,0.02391184,-0.239158784,0.108847898,0.385212529,0.173948534,4.86,0,Germany
72619,0.211224331,-1.949942714,0.582034752,0.760729873,-1.484415277,0.297384605,-0.079429268,0.080543973,1.093916589,-0.658774557,-0.607732403,0.58579153,-0.093543956,-0.389125609,-0.017176195,-0.302288198,0.424722409,-0.967380059,-0.118230976,0.880180727,0.091308148,-0.571440184,-0.321570456,0.178416694,-0.118088443,0.887855568,-0.10894925,0.097273553,500.64,0,USA
25084,-0.605612688,0.521302748,1.463847611,1.319683165,0.054336634,-1.042464902,0.667889872,-0.197130939,0.781488515,-0.592734944,0.500765119,-3.167855874,0.415003361,2.065256972,0.401316705,-0.386043214,0.733078366,0.468727438,0.097243395,0.131118026,0.091273144,0.257541621,0.154058235,0.624107302,-0.317547736,-0.392331194,0.099220811,0.171389563,85.91,0,France
161473,1.374269543,-2.659242133,-2.894812724,-1.180285722,-0.968396837,-1.480883464,0.593149869,-0.66838481,-2.26512648,1.716374869,0.657126026,-0.822842065,-0.943354022,0.826258461,-1.216470233,-1.161674814,0.673930121,0.281528495,0.086926472,0.491370734,0.469231273,0.670110655,-0.583232566,0.133519753,0.387258584,0.225919263,-0.176526132,-0.011186036,521.23,0,USA
147705,2.048548992,0.545181876,-2.64758704,0.47812496,1.017882535,-0.971687664,0.275714446,-0.218972445,0.224465893,-1.051873465,1.371682946,0.490929758,0.498936982,-2.471567454,0.418161064,1.100451768,1.28123989,1.857230254,-0.207518044,-0.094481042,0.112333948,0.525451649,-0.149713907,-1.002552315,0.326977857,-0.071084033,0.021654443,-0.009303386,1,0,USA
40294,-0.261723058,1.182308388,0.349894453,-0.075881636,0.251693014,-0.569742912,0.440386148,0.216937676,-0.724629259,-0.615222511,-1.172622646,0.511397094,1.547471431,0.216119848,0.532390272,0.361070072,-0.5906016,-0.026921278,0.177491582,-0.093441646,0.099953643,0.248692552,-0.164967654,-0.389501993,-0.091422958,0.339003499,-0.10353558,-0.037257451,1.5,0,Germany
53663,1.204743785,0.332035942,0.419879413,1.204284123,-0.456783739,-1.156400795,0.222526652,-0.244575941,-0.009081551,0.016706258,-0.1369171,0.185274331,-0.267221676,0.452309797,0.919730023,-0.035419726,-0.295170388,-0.230926247,-0.495037083,-0.150596045,0.051701732,0.16518042,-0.063627284,0.718795654,0.633879034,-0.348841451,0.011192553,0.024707094,12.88,0,India
139265,-2.160485039,0.156640792,-0.075617881,1.024443965,-0.026403273,0.256881002,0.118263119,1.086549239,-0.084636059,-0.702743158,-0.372265555,0.700034411,-1.35973408,0.68852584,-2.401375605,-0.488159971,0.38237036,0.082417548,0.994522871,-0.277463151,-0.191702449,-0.456694206,0.455853257,0.711612018,0.031706388,-0.806668699,0.251528797,-0.286916194,65.05,0,Australia
137688,1.935715658,-0.339175639,-1.432522938,0.001308834,0.716112076,0.893641441,-0.23718698,0.332316026,0.471587346,0.139822114,0.848896536,0.618578289,-0.984647331,0.720638898,0.262420563,-0.548123562,0.11585435,-1.385718879,-0.386511218,-0.352967585,-0.210153101,-0.448746613,0.345930594,-1.659450407,-0.49322591,0.31346188,-0.032297777,-0.089457771,1.79,0,Canada
137780,1.697031582,-1.784598371,-1.424020736,-1.00345339,-0.536126129,0.345962391,-0.553383934,-0.069977076,-0.324184682,0.755989387,-0.106947848,0.312220952,1.329989187,-0.403780727,-0.54551025,1.59078904,-0.554184777,-0.545410336,1.185282048,0.621606636,0.358116234,0.51742815,-0.244530365,-1.38173865,-0.099978978,-0.138516685,-0.04579905,-0.025323018,282,0,France
89372,-0.630559006,1.236937808,1.917826,4.260168578,0.887657483,2.260987177,0.550739946,0.101931257,-1.606897869,1.623779194,-0.318883177,0.115025325,0.626797953,-0.627912012,-1.42354885,-0.541991678,0.082761518,0.614176704,2.208367181,0.291132303,0.057723133,0.610603492,-0.514481613,0.159912375,0.593872004,0.644820623,-0.296798395,-0.14341443,47.96,0,India
111131,2.085206446,0.099246631,-1.518730338,0.117877344,0.726606851,-0.176832416,0.032173082,-0.252336641,1.650226942,-0.332668625,1.54865483,-1.134379595,2.833005093,1.84781278,-0.61524042,0.027600338,-0.354013814,0.943186228,0.12461224,-0.167773754,0.138392033,0.815383442,-0.075765801,0.084281598,0.418197793,-0.47620348,-0.020462849,-0.067275673,1,0,USA
11004,1.226029458,-0.129760487,0.734023273,0.141713199,-0.700648533,-0.344406257,-0.613679549,0.022062841,1.648591292,-0.321872875,1.878599167,-2.311506597,0.776631856,1.848132867,0.011997246,0.825732784,-0.019469979,0.879028058,0.016591853,-0.122188631,-0.047761577,0.039880637,-0.056161753,0.005863771,0.187406339,1.036877917,-0.100174336,-0.009695253,15.95,0,India
79477,1.145046859,-0.583594824,0.947785421,-0.824239915,-1.238484281,-0.192751826,-0.881412703,0.35033595,1.83955826,-0.898075386,1.330439137,0.544145774,-2.132679034,0.476731068,1.022889328,-0.506254551,0.068149944,0.407300711,0.423738503,-0.278046786,0.057903599,0.318751175,0.029947114,0.194706743,0.304107839,-0.680398852,0.093821869,0.019575142,1,0,USA
32007,1.320702535,-0.749159086,1.087397675,-0.691700616,-1.616872167,-0.539644771,-1.177131062,0.112838046,-0.558367046,0.799680966,1.434869818,-0.275350846,-0.552815991,-0.092065334,0.480634255,1.650670421,-0.078194533,-0.333812668,0.44142115,0.043308247,0.436697743,1.146960223,-0.078583744,0.570999644,0.345548214,-0.077069191,0.029477972,0.015874879,9.9,0,Australia
132736,0.266563504,0.509819152,0.644568877,1.014621432,0.455170379,0.312084357,0.502561694,-0.111745979,-0.040532614,0.293440143,0.583642291,0.057831968,-1.097656692,0.359945525,0.210675589,-1.620619842,0.573516568,0.764151449,3.183909841,0.239297827,0.206463768,1.031043861,-0.232358241,0.815428705,-0.511979802,0.142384098,0.079396817,-0.024742935,8.27,0,Canada
4935,-1.182347544,1.413459699,1.776710419,1.015052337,0.032026182,0.389913577,0.356996407,0.075581848,1.208838342,0.124365806,2.397229116,-1.131262391,2.109054182,1.219160044,-1.260041585,-0.939784556,0.950821444,-0.162445469,0.483310525,0.130691558,-0.246857214,-0.144846988,0.033649198,0.159633073,-0.219621677,-0.542670945,0.118817217,0.247375176,13.65,0,India
78668,1.237688147,0.360344156,-0.287389459,0.865928675,0.49682465,-0.187566124,0.40437142,-0.101166296,-0.154732805,-0.046286557,-0.84087239,0.021235229,-0.071557229,0.558837958,1.070609292,-0.097905313,-0.350689995,-0.829989762,-0.141320722,-0.131605632,-0.373470534,-1.101931211,0.023659842,-0.829144942,0.49231794,-0.614305783,0.011219663,0.012319995,21.37,0,India
119861,2.023760412,-2.142870369,0.332397503,-1.443677958,-2.539607304,-0.037364948,-2.227907199,0.326782149,-0.366673841,1.686882166,0.359248969,-1.176985045,-1.582895115,-0.365229015,0.085210001,0.387103724,0.110705083,1.32716296,-0.411687045,-0.408403983,0.147581089,0.697222357,0.244320779,-0.046578909,-0.689277708,-0.110948809,0.053283207,-0.028106872,84,0,Germany
